Time,ID,Name,Event Category,Event Action
202109192054,B1025,A1025,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192054,B1008,A1008,View Resource,Week2 詳解 - PIPLS - /327180/week2
202109192054,B1044,A1044,View Resource,第十單元 03圖形介面的程式設計 - PIPLS - /331759/03
202109192055,B1032,A1032,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192055,B1028,A1028,View PDF,第九單元投影片 - PIPLS - /331376
202109192055,B1076,A1076,View PDF,第三單元投影片 - PIPLS - /326271
202109192055,B1032,A1032,View Question,Final exam_程式題-5 - PIPLS - /333830/final-exam-5
202109192055,B1032,A1032,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192055,B1028,A1028,View Resource,第九單元投影片 - PIPLS - /331376
202109192056,B1007,A1007,View,第六單元 02 for迴圈一 - PIPLS - /328981/02-for
202109192056,B1008,A1008,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192056,B1032,A1032,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192056,B1032,A1032,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192056,B1007,A1007,View Resource,第六單元 04 for迴圈三 - PIPLS - /328983/04-for
202109192056,B1008,A1008,View Resource,Week4 詳解 - PIPLS - /328960/week4
202109192056,B1008,A1008,View Resource,Week5 詳解 - PIPLS - /330110/week5
202109192056,B1007,A1007,View Resource,第六單元 03 for迴圈二 - PIPLS - /328982/03-for
202109192057,B1076,A1076,View PDF,第三單元投影片 - PIPLS - /326271
202109192057,B1051,A1051,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192058,B1051,A1051,View PDF,第四單元投影片 - PIPLS - /288845
202109192059,B1077,A1077,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192059,B1077,A1077,View PDF,第七單元投影片 - PIPLS - /330120
202109192059,B1077,A1077,View PDF,第二單元投影片 - PIPLS - /326900
202109192059,B1020,A1020,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192059,B1020,A1020,View Question,Final exam_程式題-5 - PIPLS - /333830/final-exam-5
202109192059,B1020,A1020,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192059,B1020,A1020,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192059,B1077,A1077,View Resource,第二單元投影片 - PIPLS - /326900
202109192100,B1077,A1077,View PDF,第二單元投影片 - PIPLS - /326900
202109192101,B1013,A1013,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192101,B1009,A1009,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192102,B1013,A1013,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192103,B1077,A1077,Post Answer,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192103,B1051,A1051,Post Answer,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192103,B1077,A1077,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192104,B1077,A1077,Edit Answer,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192104,B1077,A1077,View PDF,第二單元投影片 - PIPLS - /326900
202109192104,B1077,A1077,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192104,B1051,A1051,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192104,B1028,A1028,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192105,B1077,A1077,Edit Answer,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192105,B1011,A1011,Post Answer,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192105,B1077,A1077,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192105,B1013,A1013,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192105,B1011,A1011,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192105,B1077,A1077,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192106,B1028,A1028,Post Answer,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192106,B1044,A1044,View,第十單元 04 圖形介面設計進階一 - PIPLS - /331760/04
202109192106,B1044,A1044,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192106,B1013,A1013,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192106,B1013,A1013,View PDF,第四單元投影片 - PIPLS - /288845
202109192106,B1028,A1028,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192106,B1013,A1013,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192106,B1077,A1077,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192106,B1013,A1013,View Resource,第四單元投影片 - PIPLS - /288845
202109192107,B1037,A1037,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192107,B1037,A1037,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192107,B1037,A1037,View Question List,Week 13(期末考) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192108,B1035,A1035,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192108,B1077,A1077,View PDF,第二單元投影片 - PIPLS - /326900
202109192108,B1035,A1035,View Resource,Week9 詳解 - PIPLS - /332268/week9
202109192109,B1035,A1035,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192109,B1081,A1081,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192109,B1035,A1035,View Resource,Week6 詳解 - PIPLS - /330880/week6
202109192110,B1035,A1035,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192110,B1035,A1035,View Resource,Week3 詳解 - PIPLS - /328092/week3
202109192110,B1035,A1035,View Resource,Week2 詳解 - PIPLS - /327180/week2
202109192111,B1063,A1063,Post Answer,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192111,B1063,A1063,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192111,B1035,A1035,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192111,B1082,A1082,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192111,B1081,A1081,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192111,B1063,A1063,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192111,B1063,A1063,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192111,B1029,A1029,View Question,Week 12 Homework 4 - PIPLS - /333429/week-12-homework-4
202109192111,B1082,A1082,View Question List,Recent questions in Week 8 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-8
202109192111,B1082,A1082,View Question List,Recent questions in Week 7 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-7
202109192111,B1035,A1035,View Resource,Week3 詳解 - PIPLS - /328092/week3
202109192111,B1082,A1082,View Resource,第八單元投影片 - PIPLS - /331420
202109192111,B1035,A1035,View Resource,Week4 詳解 - PIPLS - /328960/week4
202109192111,B1081,A1081,View Resource,期末考試規定 - PIPLS - /333746
202109192112,B1032,A1032,Post Answer,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192112,B1077,A1077,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192112,B1035,A1035,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192112,B1032,A1032,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192112,B1077,A1077,View PDF,第七單元投影片 - PIPLS - /330120
202109192112,B1011,A1011,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192112,B1032,A1032,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192112,B1035,A1035,View Resource,Week5 詳解 - PIPLS - /330110/week5
202109192112,B1035,A1035,View Resource,Week4 詳解 - PIPLS - /328960/week4
202109192112,B1077,A1077,View Resource,第七單元投影片 - PIPLS - /330120
202109192113,B1011,A1011,Edit Answer,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192113,B1077,A1077,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192113,B1035,A1035,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192113,B1077,A1077,View PDF,第七單元投影片 - PIPLS - /330120
202109192113,B1077,A1077,View PDF,第五單元投影片 - PIPLS - /328108
202109192113,B1076,A1076,View PDF,第七單元投影片 - PIPLS - /330120
202109192113,B1011,A1011,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192113,B1035,A1035,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192113,B1077,A1077,View Resource,第五單元投影片 - PIPLS - /328108
202109192113,B1007,A1007,View Resource,第六單元 03 for迴圈二 - PIPLS - /328982/03-for
202109192114,B1044,A1044,View,第十單元 05 圖形介面設計進階二 - PIPLS - /331761/05
202109192114,B1044,A1044,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192114,B1077,A1077,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192114,B1029,A1029,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192114,B1077,A1077,View PDF,第三單元投影片 - PIPLS - /326271
202109192114,B1077,A1077,View PDF,第五單元投影片 - PIPLS - /328108
202109192114,B1051,A1051,View PDF,第二單元投影片 - PIPLS - /326900
202109192114,B1076,A1076,View PDF,第七單元投影片 - PIPLS - /330120
202109192114,B1051,A1051,View PDF,第三單元投影片 - PIPLS - /326271
202109192114,B1077,A1077,View Resource,第三單元投影片 - PIPLS - /326271
202109192114,B1029,A1029,View Resource,考試注意事項 - PIPLS - /333831
202109192115,B1031,A1031,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192115,B1031,A1031,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192115,B1029,A1029,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192115,B1031,A1031,View Resource,考試注意事項 - PIPLS - /333831
202109192116,B1031,A1031,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192116,B1031,A1031,View Question,Final exam_程式題-5 - PIPLS - /333830/final-exam-5
202109192116,B1031,A1031,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192116,B1031,A1031,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192117,B1051,A1051,Edit Answer,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192117,B1081,A1081,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192117,B1081,A1081,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192117,B1051,A1051,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192117,B1081,A1081,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192117,B1031,A1031,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192117,B1007,A1007,View Resource,第六單元 05 while迴圈一 - PIPLS - /328984/05-while
202109192117,B1007,A1007,View Resource,第六單元 06 while迴圈二 - PIPLS - /328985/06-while
202109192117,B1007,A1007,View Resource,Week5 詳解 - PIPLS - /330110/week5
202109192118,B1041,A1041,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192118,B1041,A1041,View Question List,Week 13(期末考) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192119,B1041,A1041,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192119,B1009,A1009,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192119,B1009,A1009,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192119,B1082,A1082,View Resource,第八單元投影片 - PIPLS - /331420
202109192119,B1041,A1041,View Resource,考試注意事項 - PIPLS - /333831
202109192120,B1024,A1024,Post Answer,Final exam_程式題-5 - PIPLS - /333830/final-exam-5
202109192120,B1044,A1044,View,第十單元 06 圖形介面設計進階三 - PIPLS - /331762/06
202109192120,B1041,A1041,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192120,B1044,A1044,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192120,B1081,A1081,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192120,B1081,A1081,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192120,B1041,A1041,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192121,B1063,A1063,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192121,B1032,A1032,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192121,B1013,A1013,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192121,B1024,A1024,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192121,B1032,A1032,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192121,B1024,A1024,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192121,B1013,A1013,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192121,B1013,A1013,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192121,B1013,A1013,View Question,Final exam_程式題-5 - PIPLS - /333830/final-exam-5
202109192121,B1024,A1024,View Question List,Recent questions in Week 13(期末考) - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192121,B1063,A1063,View Resource,第四單元投影片 - PIPLS - /288845
202109192121,B1063,A1063,View Resource,第七單元投影片 - PIPLS - /330120
202109192122,B1013,A1013,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192122,B1011,A1011,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192122,B1013,A1013,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192122,B1011,A1011,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192122,B1055,A1055,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192122,B1011,A1011,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192122,B1055,A1055,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192122,B1055,A1055,View Question List,Week 13(期末考) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192123,B1076,A1076,Post Answer,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192123,B1041,A1041,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192123,B1076,A1076,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192123,B1055,A1055,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192123,B1055,A1055,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192123,B1055,A1055,View Question List,Week 13(期末考) 中最新問題 - PIPLS - /questions/2021-summer-初-級-程-式-設-計-python/week-13-期-末-考
202109192124,B1041,A1041,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192124,B1041,A1041,View Question,Final exam_程式題-4 - PIPLS - /333829/final-exam-4
202109192124,B1041,A1041,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192124,B1041,A1041,View Question,Final exam_程式題-1 - PIPLS - /333810/final-exam-1
202109192124,B1076,A1076,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192124,B1041,A1041,View Question,Final exam_程式題-5 - PIPLS - /333830/final-exam-5
202109192128,B1013,A1013,View Question,Final exam_程式題-2 - PIPLS - /333811/final-exam-2
202109192129,B1035,A1035,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
202109192130,B1013,A1013,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192130,B1076,A1076,View Home,2021-Summer 初級程式設計-Python - PIPLS - /home_pipls
202109192130,B1013,A1013,View Question,Week 12 Homework 8 - PIPLS - /333434/week-12-homework-8
202109192130,B1035,A1035,View Question,Final exam_程式題-3 - PIPLS - /333828/final-exam-3
